Id,xx,Price,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,Diesel,Petrol,HP,Met_Color,Color,Automatic,cc,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar
114, TOYOTACorollaVERSO2.0D4DLINEASOLMPV,24950,8,1,2004,13253,Diesel,1,1,116,1,Grey,0,2000,5,4,5,234,1320,0,0,3,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
115,TOYOTACorollaVERSO2.0D4DLINEASOLMPV,24950,8,1,2004,13253,Diesel,1,1,116,1,Grey,0,2000,5,4,5,234,1320,0,0,3,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
116,TOYOTACorolla2.0D4D1165DRLUNA4/5-Doors,22950,7,2,2004,10000,Diesel,1,1,116,1,Silver,0,2000,5,4,5,234,1270,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0
117,TOYOTACorolla2.0D4D90WAGONSOLStationwagen,24990,8,1,2004,6000,Diesel,1,1,90,1,Grey,0,2000,5,4,5,234,1280,1,1,3,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0
118, TOYOTACorolla2.0D4D905DRSOL4/5-Doors,21950,8,1,2004,10841,Diesel,1,1,90,1,Grey,0,2000,5,4,5,234,1270,0,1,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
119,TOYOTACorolla1.616VVVTI3DRTERRACOMFORT2/3-Doors,17900,7,2,2004,1,Petrol,0,1,110,1,Grey,0,1600,3,4,5,85,1105,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
120,TOYOTACorolla2.0D4D905DRTERRACOMFORT4/5-Doors,19250,20,1,2003,63000,Diesel,1,0,90,1,Blue,0,2000,5,4,5,234,1255,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0
121,TOYOTACorolla2.0D4D1105DREXECBNS4/5-Doors,22250,17,4,2003,57313,Diesel,1,1,110,1,Blue,0,2000,5,4,5,234,1275,1,1,3,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0
122,TOYOTACorolla1.616VVVTI5DRTERRACOMFORT4/5-Doors,18950,13,8,2003,57037,Petrol,0,1,110,0,Silver,0,1600,5,4,5,85,1115,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
123, TOYOTACorolla2.0D4DLineaTerraComfort4/5-Doors,19950,19,2,2003,51099,Diesel,1,0,90,1,Silver,0,2000,5,4,5,234,1255,0,0,3,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
124, TOYOTACorolla1.616VVVTI5DRTERRA4/5-Doors,16350,14,7,2003,40010,Petrol,0,1,110,1,Black,0,1600,5,4,5,85,1115,1,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0
125,TOYOTACorolla1.616VVVTI5DRSOL4/5-Doors,18950,20,1,2003,39115,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
126,TOYOTACorolla1.616VVVTI5DRSOL4/5-Doors,16950,17,4,2003,36012,Petrol,0,0,110,0,Red,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0
127,TOYOTACorolla1.616VVVTI5DREXEC4/5-Doors,21750,16,5,2003,36000,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
128,TOYOTACorolla1.6VVT-iLineaSol4/5-Doors,15950,20,1,2003,36000,Petrol,0,0,110,1,Blue,0,1600,5,4,5,19,1075,0,1,3,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1
129,TOYOTACorolla1.416VVVTI5DRTERRACOMFORT4/5-Doors,16500,20,1,2003,35000,Petrol,0,0,97,1,Blue,0,1400,5,4,5,85,1110,0,0,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0
130,TOYOTACorolla1.416VVVTI5DRSOL4/5-Doors,17950,17,4,2003,33740,Petrol,0,0,97,1,Blue,0,1400,5,4,5,85,1135,0,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0
131,TOYOTACorolla1.6vvt-inwmodelcomfortairco5drs4/5-Doors,15850,13,8,2003,33477,Petrol,0,0,110,1,Black,0,1600,5,4,5,19,1075,0,0,3,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
132,TOYOTACorolla1.416VVVTI5DRTERRACOMFORT4/5-Doors,16250,20,1,2003,32627,Petrol,0,0,97,1,Grey,0,1400,5,4,5,85,1110,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0
133, TOYOTACorolla1.416VVVTI5DRTERRACOMFORT4/5-Doors,15950,20,1,2003,29797,Petrol,0,0,97,1,Blue,0,1400,5,4,5,85,1110,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0
134,TOYOTACorolla1.416VVVTI5DRTERRACOMFORT4/5-Doors,16250,19,2,2003,29441,Petrol,0,0,97,1,Blue,0,1400,5,4,5,85,1110,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0
135,TOYOTACorolla16-16vVVT-iLineaTerraComfortAirco5drs4/5-Doors,15950,13,8,2003,29371,Petrol,0,0,110,1,Black,0,1600,4,4,5,19,1105,0,0,24,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
136, TOYOTACorolla1.416VVVTI5DRTERRACOMFORT4/5-Doors,16500,20,1,2003,29000,Petrol,0,0,97,0,Blue,0,1400,5,4,5,85,1110,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0
137,TOYOTACorolla1.416VVVTI5DRTERRACOMFORT4/5-Doors,16500,19,2,2003,27821,Petrol,0,0,97,0,Grey,0,1400,5,4,5,85,1110,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
138,TOYOTACorolla1.416VVVTI5DRSOL4/5-Doors,18450,19,2,2003,27371,Petrol,0,0,97,0,Black,0,1400,5,4,5,85,1135,0,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
139, TOYOTACorolla1.6terracomfort5drsairco4/5-Doors,16250,13,8,2003,25170,Petrol,0,0,110,1,Black,0,1600,5,4,5,19,1105,0,0,24,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
140,TOYOTACorollaLuna5drsD4D116PK4/5-Doors,23000,11,10,2003,25000,Diesel,1,0,116,1,Grey,0,2000,5,4,5,64,1320,0,0,3,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0
141,TOYOTACorolla1.6i16VVVTISOL+Navigatie4/5-Doors,19900,20,1,2003,23000,Petrol,0,1,110,1,Blue,0,1600,5,4,5,85,1130,0,0,3,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
142,TOYOTACorolla1.416VVVTI5DRTERRACOMFORT4/5-Doors,16450,20,1,2003,22588,Petrol,0,0,97,1,Silver,0,1400,5,4,5,85,1110,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0
143, TOYOTACorolla1.8VVTL-iT-Sport3-Drs4/5-Doors,23950,19,2,2003,21684,Petrol,0,0,192,1,Silver,0,1800,5,4,5,19,1185,0,1,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0
144, TOYOTACorolla1.616VVVTI5DRSOL4/5-Doors,19950,13,8,2003,21428,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
145,TOYOTACorolla1.616VVVTISEDANTERRACOMF4/5-Doors,18500,16,5,2003,20629,Petrol,0,0,110,1,Grey,0,1600,4,4,5,85,1090,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0
146,TOYOTACorolla1.616VVVTI5DRSOL4/5-Doors,18950,15,6,2003,20270,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
147, TOYOTACorolla1.416VVVTI5DRTERRA4/5-Doors,16450,16,5,2003,20105,Petrol,0,0,97,0,Black,0,1400,5,4,5,85,1110,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
148, TOYOTACorolla1.616VVVTI5DRTERRACOMFAUT4/5-Doors,20500,20,1,2003,20000,Petrol,0,0,110,0,Blue,1,1600,5,4,5,100,1165,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0
149,TOYOTACorolla1.616VVVTI5DREXECBNS4/5-Doors,24500,13,8,2003,19988,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
150,TOYOTACorolla1.616VVVTI5DRSOL4/5-Doors,19450,19,2,2003,18328,Petrol,0,0,110,0,Grey,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0
151,TOYOTACorolla1.616VVVTISEDANSOLAUT44/5-Doors,20950,14,7,2003,17896,Petrol,0,0,110,1,Silver,1,1600,4,4,5,85,1150,0,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
152, TOYOTACorolla1.416VVVTI5DRTERRACOMFORT4/5-Doors,17200,20,1,2003,17300,Petrol,0,0,97,1,Grey,0,1400,5,4,5,85,1110,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0
153,TOYOTACorolla1.616VVVTI5DRSOLBNS4/5-Doors,19950,19,2,2003,17038,Petrol,0,0,110,0,Black,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0
154,TOYOTACorolla1.416VVVTI5DRLUNABNS4/5-Doors,18450,10,11,2003,13747,Petrol,0,0,97,1,Black,0,1400,5,4,5,85,1110,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0
155, TOYOTACorolla1.616VVVTI5DRTERRACOMFORT4/5-Doors,19500,12,9,2003,13634,Petrol,0,0,110,1,Silver,0,1600,5,4,5,85,1115,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0
156,TOYOTACorolla1.616VVVTI5DREXEC4/5-Doors,21750,13,8,2003,13178,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
157,TOYOTACorolla1.416VVVTISEDANTERRACOMF4/5-Doors,16868,15,6,2003,13157,Petrol,0,0,97,1,Blue,0,1400,4,4,5,85,1085,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0
158,TOYOTACorolla1.616VVVTISEDANSOL4/5-Doors,19500,16,5,2003,13000,Petrol,0,0,110,1,Grey,0,1600,4,4,5,85,1105,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
159,TOYOTACorolla1.616VVVTI5DRTERRACOMFORT4/5-Doors,18900,11,10,2003,12500,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1115,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0
160,TOYOTACorolla1.616VVVTI5DRSOL4/5-Doors,19750,17,4,2003,11999,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1130,0,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
161,TOYOTACorolla1.616VVVTI5DRSOLAUT44/5-Doors,19750,16,5,2003,11754,Petrol,0,0,110,0,Grey,1,1600,5,4,5,100,1180,0,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
162,TOYOTACorolla1.616VVVTISEDANSOL4/5-Doors,18950,16,5,2003,11000,Petrol,0,0,110,1,Blue,0,1600,4,4,5,85,1105,1,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0
163, TOYOTACorolla1.616vVVTiLineaSol4/5-Doors,20750,17,4,2003,10000,Petrol,0,0,110,0,Silver,0,1598,5,4,5,85,1105,0,1,12,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
164,TOYOTACorolla1.616VVVTI5DRTERRACOMFORT4/5-Doors,19600,9,12,2003,7650,Petrol,0,0,110,1,Silver,0,1600,5,4,5,85,1115,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
165,TOYOTACorolla1.616vVVTiTerraComfort4/5-Doors,19500,14,7,2003,6500,Petrol,0,0,110,1,Silver,0,1600,4,4,5,85,1100,0,1,28,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0
166,TOYOTACorolla1.416VVVTI5DRTERRACOMFORT4/5-Doors,17650,11,10,2003,6155,Petrol,0,0,97,1,Blue,0,1400,5,4,5,85,1110,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0
167,TOYOTACorolla1.616VVVTI5DRSOL4/5-Doors,19950,14,7,2003,6000,Petrol,0,0,110,0,Blue,0,1600,5,4,5,85,1130,0,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
168,TOYOTACorolla1.616VVVTI5DREXEC4/5-Doors,19950,14,7,2003,5459,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1130,0,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
169,TOYOTACorolla1.616VVVTISEDANSOLBNSAUT44/5-Doors,20950,14,7,2003,5278,Petrol,0,0,110,1,Silver,1,1600,4,4,5,85,1150,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
170,TOYOTACorolla1.616VVVTI5DRSOL4/5-Doors,20500,12,9,2003,5000,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
171,TOYOTACorolla1.4-16vVVT-iLineaTerraComfortNIEUWAIRCO4/5-Doors,17795,9,12,2003,1,Petrol,0,0,98,1,Silver,0,1400,4,4,5,19,1065,0,0,36,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
172,TOYOTACorolla1.6-16vVVT-iLineaTerraComfortAIRCONIEUW5DRS4/5-Doors,18245,9,12,2003,1,Petrol,0,0,110,1,Grey,0,1600,5,4,5,19,1075,0,0,36,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
173,TOYOTACorolla1.6-16vVVT-iExecutiveB.edition4/5-Doors,23750,8,1,2004,11000,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1130,0,1,24,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0
174,TOYOTACorolla1.416VVVTI5DRLUNA4/5-Doors,19500,8,1,2004,10077,Petrol,0,0,97,1,Black,0,1400,5,4,5,85,1110,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0
175, TOYOTACorolla1.416VVVTI5DRLUNA4/5-Doors,18950,8,1,2004,10000,Petrol,0,0,97,1,Grey,0,1400,5,4,5,85,1110,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0
176,TOYOTACorolla1.616VVVTI5DRSOL4/5-Doors,21950,8,1,2004,9788,Petrol,0,0,110,1,Silver,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
177,TOYOTACorolla1.616VVVTI5DRSOL4/5-Doors,19950,8,1,2004,8574,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
178,TOYOTACorolla1.616VVVTI5DRTERRACOMFORT4/5-Doors,18950,8,1,2004,7000,Petrol,0,0,110,0,Grey,0,1600,5,4,5,85,1115,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0
179,TOYOTACorolla1.616VVVTI5DRTERRA4/5-Doors,19950,7,2,2004,6250,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1115,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0
180,TOYOTACorolla1.616VVVTI5DRSOL4/5-Doors,21950,8,1,2004,5000,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1130,0,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
181,TOYOTACorolla1.616VVVTI5DREXEC4/5-Doors,22500,6,3,2004,3000,Petrol,0,0,110,0,Black,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0
182,TOYOTACorolla1.6VVT-I5DRLINEATERRA4/5-Doors,18500,7,2,2004,2000,Petrol,0,0,110,0,Red,0,1600,5,4,5,19,1075,0,1,24,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0
183,TOYOTACorolla1.416VVVTI5DRTERRACOMFORT4/5-Doors,18700,7,2,2004,450,Petrol,0,0,97,1,Grey,0,1400,5,4,5,85,1110,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0
184,TOYOTACorolla1.416V5DRTERRA4/5-Doors,21125,2,7,2004,225,Petrol,0,0,97,1,Blue,0,1400,5,4,5,85,1110,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0
185,TOYOTACorolla1.616VVVTI5DRSOL4/5-Doors,21500,2,7,2004,15,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
186, TOYOTACorolla1.4-16vVVT-iLineaTerraComfortNIEUWAIRCO4/5-Doors,17795,1,8,2004,1,Petrol,0,0,98,1,Grey,0,1400,4,4,5,19,1100,0,0,36,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
187,TOYOTACorolla1.6-16vVVT-iLineaTerraComfortNIEUWAIRCO5drs4/5-Doors,18245,1,8,2004,1,Petrol,0,0,110,1,Grey,0,1600,5,4,5,19,1075,0,0,36,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
188,TOYOTACorolla1.9DHATCHBSOL2/3-Doors,6950,43,2,2001,243000,Diesel,1,0,69,0,White,0,1900,3,4,5,185,1110,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0
189,TOYOTACorolla2.0D4DSEDANSOL4/5-Doors,9500,38,7,2001,180638,Diesel,1,1,90,0,Red,0,2000,4,4,5,210,1160,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
190,TOYOTACorolla2.0D4DLIFTBSOL4/5-Doors,11950,40,5,2001,179860,Diesel,1,1,90,1,Blue,0,2000,5,4,5,210,1205,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
191,TOYOTACorolla1.616VVVTIHATCHBTERRA2/3-Doors,7750,43,2,2001,178858,CNG,0,1,110,0,White,0,1600,3,4,5,197,1084,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0
192,TOYOTACorolla1.9DHATCHBTERRA2/3-Doors,11950,40,5,2001,161000,Diesel,1,1,69,1,Grey,0,1900,3,4,5,185,1105,0,1,3,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0
193,TOYOTACorolla1.8DStationwagen,4350,44,1,2001,158320,Diesel,1,1,69,0,White,0,1800,5,4,5,64,1110,0,0,3,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
194,TOYOTACorolla1.8D4/5-Doors,4750,44,1,2001,131273,Diesel,1,1,69,1,Silver,0,1800,5,4,5,64,1110,0,0,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
195,TOYOTACorolla1.9DLIFTBTERRA4/5-Doors,11750,40,5,2001,130062,Diesel,1,1,69,1,Red,0,1900,5,4,5,185,1140,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1
196,TOYOTACorolla1.9DWAGONTERRAStationwagen,13250,41,4,2001,123425,Diesel,1,1,69,1,Blue,0,1900,5,4,5,185,1140,0,1,3,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0
197,TOYOTACorolla1.616VVVTILIFTBLUNA4/5-Doors,11950,37,8,2001,118217,Petrol,0,1,110,1,Red,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0
198,TOYOTACorolla1.9DSedan4/5-Doors,11900,44,1,2001,110000,Diesel,1,0,69,1,Silver,0,1900,5,4,5,185,1095,0,0,6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
199,TOYOTACorolla2.0D4DLIFTBSOL4/5-Doors,14750,39,6,2001,108847,Diesel,1,1,90,1,Blue,0,2000,5,4,5,210,1205,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1
200,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,9950,42,3,2001,105699,Petrol,0,1,97,1,Grey,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
201,TOYOTACorolla1.616VVVTILIFTBTERRA4/5-Doors,11950,39,6,2001,98823,CNG,0,0,110,1,Blue,0,1600,5,4,5,197,1119,1,1,3,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1
202,TOYOTACorolla1.616VVVTILIFTBTERRA4/5-Doors,11495,44,1,2001,96829,Petrol,0,1,110,1,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0
203,TOYOTACorolla1.4VVTILineaTerra2/3-Doors,11250,40,5,2001,96518,Petrol,0,0,97,1,Red,0,1400,3,4,5,69,1025,0,1,12,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
204,TOYOTACorolla1.616VVVTILIFTBLUNA4/5-Doors,10500,42,3,2001,92204,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
205,TOYOTACorolla1.9DHATCHBSOL2/3-Doors,10450,35,10,2001,91456,Diesel,1,0,69,1,Red,0,1900,3,4,5,185,1110,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
206,TOYOTACorolla19DLBLineaTerra4/5-Doors,12950,43,2,2001,89968,Diesel,1,1,69,1,Green,0,1900,5,4,5,185,1140,0,0,3,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0
207,TOYOTACorolla1.616VVVTIHATCHBSOL2/3-Doors,11500,44,1,2001,89757,Petrol,0,1,110,1,Black,0,1600,3,4,5,69,1045,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0
208,TOYOTACorolla1.616VVVTILIFTBTERRA4/5-Doors,12500,40,5,2001,85389,Petrol,0,0,110,1,Silver,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
209,TOYOTACorolla1.416VVVTILIFTBTERRA4/5-Doors,10950,43,2,2001,85017,Petrol,0,0,97,0,Red,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
210,TOYOTACorolla1.616VVVTILIFTBSOL4/5-Doors,11450,41,4,2001,84312,Petrol,0,0,110,0,Grey,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
211,TOYOTACorolla1.616VVVTILIFTBSOL4/5-Doors,11950,37,8,2001,82743,CNG,0,0,110,1,Green,0,1600,5,4,5,197,1121,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
212,TOYOTACorolla1.9DWAGONTERRAStationwagen,13250,41,4,2001,81106,Diesel,1,1,69,1,Black,0,1900,5,4,5,185,1140,0,1,3,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0
213,TOYOTACorolla2.0D4DLIFTBSOL4/5-Doors,14750,40,5,2001,80425,Diesel,1,1,90,1,Grey,0,2000,5,4,5,210,1205,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
214,TOYOTACorolla1.616VVVTILIFTBLUNAAUT44/5-Doors,11790,34,11,2001,78677,Petrol,0,1,110,1,Blue,1,1600,5,4,5,85,1105,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
215,TOYOTACorolla1.616VVVTILIFTBTERRA4/5-Doors,11450,40,5,2001,78425,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
216,TOYOTACorolla2.0D4DHATCHBSOL2/3-Doors,13500,33,12,2001,78108,Diesel,1,0,90,1,Grey,0,2000,3,4,5,210,1170,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
217,TOYOTACorolla1.616VVVTILIFTBLUNA4/5-Doors,10950,33,12,2001,77321,Petrol,0,1,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
218,TOYOTACorolla1.9DHATCHBTERRA2/3-Doors,13500,33,12,2001,75699,Diesel,1,0,69,0,Green,0,1900,3,4,5,185,1105,1,1,3,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0
219,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,10950,41,4,2001,75697,Petrol,0,1,97,1,Silver,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
220,TOYOTACorolla1.416VVVTIHATCHBTERRA2/3-Doors,10950,44,1,2001,74846,Petrol,0,0,97,1,Black,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0
221,TOYOTACorolla1.616VVVTILIFTBLUNA4/5-Doors,12950,38,7,2001,74319,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
222,TOYOTACorolla1.6TerraLB4/5-Doors,11950,43,2,2001,74285,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1075,0,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
223,TOYOTACorolla1.6HBLINEASOL4/5-Doors,12450,44,1,2001,74172,Petrol,0,0,110,1,Black,0,1600,5,4,5,163,1615,1,1,3,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0
224,TOYOTACorolla1.616VVVTILIFTBLUNA4/5-Doors,11950,40,5,2001,73042,Petrol,0,0,110,1,Blue,0,1598,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1
225,TOYOTACorolla1.616VVVTISEDANTERRA4/5-Doors,14950,44,1,2001,71793,CNG,0,0,110,1,Red,0,1600,4,4,5,197,1067,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
226,TOYOTACorolla1.616VVVTILIFTBTERRA4/5-Doors,12450,35,10,2001,71200,Petrol,0,1,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0
227,TOYOTACorolla1.616VVVTIWAGONBLUEStationwagen,12950,38,7,2001,67805,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
